dataset_tier,entity,bucket,sub_type,final_match_category,final_confidence_label,final_confidence_score,uniprot_accession,uniprot_entry_name,uniprot_organism,uniprot_source_tier,phytozome_code,phytozome_gene_id,phytozome_base_gene_id,sequence_length,has_sequence,expected_phytozome_code,expected_uniprot_mnemonic,original_match_status,original_match_type,original_confidence_tier,ambiguity_count,matched_species_category,species_match_status,species_resolution_status,candidate_summary,notes
coverage,GSA2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q42522,GSA2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q42522|GSA2_ARATH|ARATH|sprot,
coverage,GSH1,C,bare_gene_symbol,ambiguous_but_useful,low,40,P46309,GSH1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,139,multi_species_ambiguous,no_species_provided,no_species_provided,P46309|GSH1_ARATH|ARATH|sprot; O23736|GSH1_BRAJU|BRAJU|sprot; Q9ZNX6|GSH1_MEDTR|MEDTR|sprot; O22493|GSH1_SOLLC|SOLLC|sprot; Q1W2L8|GSH1_TOBAC|TOBAC|sprot,
coverage,GSH2,C,bare_gene_symbol,ambiguous_but_useful,low,40,P46416,GSHB_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,17,multi_species_ambiguous,no_species_provided,no_species_provided,P46416|GSHB_ARATH|ARATH|sprot; O23732|GSHB_BRAJU|BRAJU|sprot; O22494|GSHB_SOLLC|SOLLC|sprot,
coverage,GSL5,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZT82,CALSC_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,6,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZT82|CALSC_ARATH|ARATH|sprot,
coverage,GSNOR,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q96533,ADHX_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,Q96533|ADHX_ARATH|ARATH|sprot,
coverage,GSR,C,bare_gene_symbol,ambiguous_but_useful,low,40,P14654,GLN12_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,P14654|GLN12_ORYSJ|ORYSJ|sprot,
coverage,GSS,C,bare_gene_symbol,ambiguous_but_useful,low,40,O48666,SQS1_PANGI,PANGI,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,O48666|SQS1_PANGI|PANGI|sprot,
coverage,GST,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q04522,GSTF_SILVU,SILVU,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,151,multi_species_ambiguous,no_species_provided,no_species_provided,Q04522|GSTF_SILVU|SILVU|sprot,
coverage,GST1,C,bare_gene_symbol,ambiguous_but_useful,low,40,P12653,GSTF1_MAIZE,MAIZE,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,72,multi_species_ambiguous,no_species_provided,no_species_provided,P12653|GSTF1_MAIZE|MAIZE|sprot; P42760|GSTF6_ARATH|ARATH|sprot; A2XMN2|GSTU1_ORYSI|ORYSI|sprot; Q10CE7|GSTU1_ORYSJ|ORYSJ|sprot; P28342|GSTZ1_DIACA|DIACA|sprot,
coverage,GST2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q03425,GSTZ2_DIACA,DIACA,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,23,multi_species_ambiguous,no_species_provided,no_species_provided,Q03425|GSTZ2_DIACA|DIACA|sprot,
coverage,GST22,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9ZW27,GSTU4_ARATH,ARATH,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZW27|GSTU4_ARATH|ARATH|sprot,
coverage,GST23,C,bare_gene_symbol,ambiguous_but_useful,medium,55,A0A251UHZ4,A0A251UHZ4_HELAN,HELAN,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,A0A251UHZ4|A0A251UHZ4_HELAN|HELAN|trembl,
coverage,GST24,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9ZW26,GSTU6_ARATH,ARATH,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZW26|GSTU6_ARATH|ARATH|sprot,
coverage,GST3,C,bare_gene_symbol,ambiguous_but_useful,low,40,P04907,GSTF3_MAIZE,MAIZE,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,23,multi_species_ambiguous,no_species_provided,no_species_provided,P04907|GSTF3_MAIZE|MAIZE|sprot; P46417|GSTX3_SOYBN|SOYBN|sprot,
coverage,GST4,C,bare_gene_symbol,ambiguous_but_useful,low,40,P46420,GSTF4_MAIZE,MAIZE,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,P46420|GSTF4_MAIZE|MAIZE|sprot,
coverage,GST6,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q96266,GSTF8_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,Q96266|GSTF8_ARATH|ARATH|sprot,
coverage,GST7,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9ZP60,Q9ZP60_MAIZE,MAIZE,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZP60|Q9ZP60_MAIZE|MAIZE|trembl,
coverage,GST8,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9ZRW8,GSTUJ_ARATH,ARATH,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZRW8|GSTUJ_ARATH|ARATH|sprot,
coverage,GSTF,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A251V387,A0A251V387_HELAN,HELAN,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,A0A251V387|A0A251V387_HELAN|HELAN|trembl; U5IC18|U5IC18_BRAOL|BRAOL|trembl,
coverage,GSTF10,C,bare_gene_symbol,ambiguous_but_useful,low,40,P42761,GSTFA_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,P42761|GSTFA_ARATH|ARATH|sprot,
coverage,GSTF11,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q96324,GSTFB_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q96324|GSTFB_ARATH|ARATH|sprot,
coverage,GSTF2,C,bare_gene_symbol,ambiguous_but_useful,low,40,P46422,GSTF2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,17,multi_species_ambiguous,no_species_provided,no_species_provided,P46422|GSTF2_ARATH|ARATH|sprot; O82451|GSTF2_ORYSJ|ORYSJ|sprot,
coverage,GSTF3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SLM6,GSTF3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,25,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SLM6|GSTF3_ARATH|ARATH|sprot; P42760|GSTF6_ARATH|ARATH|sprot,
coverage,GSTF6,C,bare_gene_symbol,ambiguous_but_useful,low,40,P42760,GSTF6_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,14,multi_species_ambiguous,no_species_provided,no_species_provided,P42760|GSTF6_ARATH|ARATH|sprot; Q96324|GSTFB_ARATH|ARATH|sprot,
coverage,GSTF7,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SRY5,GSTF7_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SRY5|GSTF7_ARATH|ARATH|sprot; O80852|GSTF9_ARATH|ARATH|sprot,
coverage,GSTL1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q6NLB0,GSTL1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,19,multi_species_ambiguous,no_species_provided,no_species_provided,Q6NLB0|GSTL1_ARATH|ARATH|sprot,
coverage,GSTL3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LZ06,GSTL3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LZ06|GSTL3_ARATH|ARATH|sprot,
coverage,GSTT,C,bare_gene_symbol,ambiguous_but_useful,medium,55,U5IB25,U5IB25_BRAOL,BRAOL,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,U5IB25|U5IB25_BRAOL|BRAOL|trembl,
coverage,GSTU,C,bare_gene_symbol,ambiguous_but_useful,low,40,E2GDJ9,E2GDJ9_ZIZJJ,ZIZJJ,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,E2GDJ9|E2GDJ9_ZIZJJ|ZIZJJ|trembl; A0A2I6QFB8|A0A2I6QFB8_ZIZJJ|ZIZJJ|trembl,
coverage,GSTU1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZW30,GSTU1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,27,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZW30|GSTU1_ARATH|ARATH|sprot; A2XMN2|GSTU1_ORYSI|ORYSI|sprot; Q10CE7|GSTU1_ORYSJ|ORYSJ|sprot; P46421|GSTU5_ARATH|ARATH|sprot,
coverage,GSTU17,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FUS8,GSTUH_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,14,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FUS8|GSTUH_ARATH|ARATH|sprot,
coverage,GSTU19,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZRW8,GSTUJ_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZRW8|GSTUJ_ARATH|ARATH|sprot,
coverage,GSTU25,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SHH7,GSTUP_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,6,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SHH7|GSTUP_ARATH|ARATH|sprot,
coverage,GSTU3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZW28,GSTU3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,14,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZW28|GSTU3_ARATH|ARATH|sprot,
coverage,GSTU5,C,bare_gene_symbol,ambiguous_but_useful,low,40,P46421,GSTU5_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,P46421|GSTU5_ARATH|ARATH|sprot,
coverage,GSTU6,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZW26,GSTU6_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,14,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZW26|GSTU6_ARATH|ARATH|sprot; Q06398|GSTU6_ORYSJ|ORYSJ|sprot,
coverage,GSTU8,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SR36,GSTU8_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SR36|GSTU8_ARATH|ARATH|sprot,
coverage,GT3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q09151,GLUA3_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,21,multi_species_ambiguous,no_species_provided,no_species_provided,Q09151|GLUA3_ORYSJ|ORYSJ|sprot; A2ZI32|GT3_ORYSI|ORYSI|sprot; Q2QXP0|GT3_ORYSJ|ORYSJ|sprot; Q66PF3|UFOG3_FRAAN|FRAAN|sprot; Q9LF80|XXT3_ARATH|ARATH|sprot,
coverage,GT5,C,bare_gene_symbol,ambiguous_but_useful,low,40,A2XFT6,GT5_ORYSI,ORYSI,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,A2XFT6|GT5_ORYSI|ORYSI|sprot; C7J0P3|GT5_ORYSJ|ORYSJ|sprot; Q40287|UFOG5_MANES|MANES|sprot; Q2V6K1|UGT_FRAAN|FRAAN|sprot; Q9CA75|XXT5_ARATH|ARATH|sprot,
coverage,GTP,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A142DUP9,A0A142DUP9_9SPER,9SPER,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,146,multi_species_ambiguous,no_species_provided,no_species_provided,A0A142DUP9|A0A142DUP9_9SPER|9SPER|trembl; A0A142DUQ0|A0A142DUQ0_9SPER|9SPER|trembl; A0A1B1GB29|A0A1B1GB29_9SPER|9SPER|trembl; A0A2C9DLV5|A0A2C9DLV5_9SPER|9SPER|trembl; A0A140HDQ9|A0A140HDQ9_9SPER|9SPER|trembl,
coverage,GTR,C,bare_gene_symbol,ambiguous_but_useful,medium,55,D8LNJ4,D8LNJ4_ECTSI,ECTSI,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,D8LNJ4|D8LNJ4_ECTSI|ECTSI|trembl,
coverage,GUN1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SIC9,PP178_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SIC9|PP178_ARATH|ARATH|sprot,
coverage,GUN4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LX31,GUN4C_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,18,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LX31|GUN4C_ARATH|ARATH|sprot,
coverage,GUN5,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FNB0,CHLH_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FNB0|CHLH_ARATH|ARATH|sprot,
coverage,GUS,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q93VY4,Q93VY4_ARATH,ARATH,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q93VY4|Q93VY4_ARATH|ARATH|trembl; A0A0P0A360|A0A0P0A360_SCUBA|SCUBA|trembl,
coverage,GUX2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8GWW4,GUX2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,12,multi_species_ambiguous,no_species_provided,no_species_provided,Q8GWW4|GUX2_ARATH|ARATH|sprot,
coverage,GWD,C,bare_gene_symbol,ambiguous_but_useful,low,40,D7RA57,D7RA57_MANES,MANES,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,6,multi_species_ambiguous,no_species_provided,no_species_provided,D7RA57|D7RA57_MANES|MANES|trembl; F1SX12|F1SX12_NELNU|NELNU|trembl; F1SX13|F1SX13_NELNU|NELNU|trembl; I0DFJ7|I0DFJ7_SOLTU|SOLTU|trembl; B5B3R3|B5B3R3_SOLLC|SOLLC|trembl,
coverage,GWD3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q6ZY51,PWD_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,14,multi_species_ambiguous,no_species_provided,no_species_provided,Q6ZY51|PWD_ARATH|ARATH|sprot; Q2QTC2|PWD_ORYSJ|ORYSJ|sprot,
coverage,GXM1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q6NMK1,GXM1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,Q6NMK1|GXM1_ARATH|ARATH|sprot,
coverage,H2A,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A251SL05,A0A251SL05_HELAN,HELAN,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,A0A251SL05|A0A251SL05_HELAN|HELAN|trembl; Q9STD8|Q9STD8_BRANA|BRANA|trembl; A0A061RQD6|A0A061RQD6_9CHLO|9CHLO|trembl; A0A650AVH0|A0A650AVH0_9MAGN|9MAGN|trembl; A4RSQ1|A4RSQ1_OSTLU|OSTLU|trembl,
coverage,H3.1,C,bare_gene_symbol,ambiguous_but_useful,low,40,P68429,H32_MEDSA,MEDSA,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,P68429|H32_MEDSA|MEDSA|sprot,
coverage,H3.3,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A481MSM8,A0A481MSM8_BRAOB,BRAOB,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,A0A481MSM8|A0A481MSM8_BRAOB|BRAOB|trembl; A0A1Z2WUZ4|A0A1Z2WUZ4_BRAJU|BRAJU|trembl; A8MRL0|A8MRL0_ARATH|ARATH|trembl; B7G218|B7G218_PHATC|PHATC|trembl,
coverage,HAB1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9CAJ0,P2C16_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q9CAJ0|P2C16_ARATH|ARATH|sprot,
coverage,HAC1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9C5X9,HAC1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,15,multi_species_ambiguous,no_species_provided,no_species_provided,Q9C5X9|HAC1_ARATH|ARATH|sprot; Q8RUD6|HARC1_ARATH|ARATH|sprot,
coverage,HAD,C,bare_gene_symbol,ambiguous_but_useful,low,40,R1FB91,R1FB91_EMIHU,EMIHU,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,R1FB91|R1FB91_EMIHU|EMIHU|trembl; F0XX45|F0XX45_AURAN|AURAN|trembl; A0A5A4CXW8|A0A5A4CXW8_GOSHI|GOSHI|trembl; M4R4G0|M4R4G0_9ERIC|9ERIC|trembl,
coverage,HAI1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FIF5,P2C78_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FIF5|P2C78_ARATH|ARATH|sprot,
coverage,HAI2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LNW3,P2C03_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LNW3|P2C03_ARATH|ARATH|sprot,
coverage,HAK,C,bare_gene_symbol,ambiguous_but_useful,low,40,K7KH88,K7KH88_SOYBN,SOYBN,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,2,multi_species_ambiguous,no_species_provided,no_species_provided,K7KH88|K7KH88_SOYBN|SOYBN|trembl; E9KBN5|E9KBN5_TOBAC|TOBAC|trembl,
coverage,HAK10,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q67VS5,HAK10_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q67VS5|HAK10_ORYSJ|ORYSJ|sprot,
coverage,HAK18,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q653B6,HAK18_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,Q653B6|HAK18_ORYSJ|ORYSJ|sprot,
coverage,HAK23,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q6H4R6,HAK23_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,7,multi_species_ambiguous,no_species_provided,no_species_provided,Q6H4R6|HAK23_ORYSJ|ORYSJ|sprot,
coverage,HAK25,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q6YWQ4,HAK25_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,6,multi_species_ambiguous,no_species_provided,no_species_provided,Q6YWQ4|HAK25_ORYSJ|ORYSJ|sprot,
coverage,HAKAI,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q9LFC0,HAKAI_ARATH,ARATH,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LFC0|HAKAI_ARATH|ARATH|sprot,
coverage,HAT,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9M2N5,DSLE_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q9M2N5|DSLE_ARATH|ARATH|sprot,
coverage,HAT1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9AR19,GCN5_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,Q9AR19|GCN5_ARATH|ARATH|sprot; Q67UR2|GW6A_ORYSJ|ORYSJ|sprot; P46600|HAT1_ARATH|ARATH|sprot; Q8LPU4|HAT1_MAIZE|MAIZE|sprot; Q9FJT8|HATB_ARATH|ARATH|sprot,
coverage,HAT22,C,bare_gene_symbol,ambiguous_but_useful,low,40,P46604,HAT22_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,P46604|HAT22_ARATH|ARATH|sprot,
coverage,HB40,C,bare_gene_symbol,ambiguous_but_useful,medium,55,A0A1P8B6F4,A0A1P8B6F4_ARATH,ARATH,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,A0A1P8B6F4|A0A1P8B6F4_ARATH|ARATH|trembl,
coverage,HCAR,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8GS60,HCAR_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,17,multi_species_ambiguous,no_species_provided,no_species_provided,Q8GS60|HCAR_ARATH|ARATH|sprot; Q7XTG7|HCAR_ORYSJ|ORYSJ|sprot,
coverage,HCF136,C,bare_gene_symbol,ambiguous_but_useful,low,40,O82660,P2SAF_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,20,multi_species_ambiguous,no_species_provided,no_species_provided,O82660|P2SAF_ARATH|ARATH|sprot; M1VJU3|P2SAF_CYAM1|CYAM1|sprot; Q9AW48|P2SAF_GUITH|GUITH|sprot; Q5Z5A8|P2SAF_ORYSJ|ORYSJ|sprot; P85303|P2SAF_SPIOL|SPIOL|sprot,
coverage,HCT,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A2H5AIZ1,HCT_NARPS,NARPS,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,35,multi_species_ambiguous,no_species_provided,no_species_provided,A0A2H5AIZ1|HCT_NARPS|NARPS|sprot; Q9FI78|HST_ARATH|ARATH|sprot; Q8GSM7|HST_TOBAC|TOBAC|sprot,
coverage,HCTR,C,bare_gene_symbol,ambiguous_but_useful,medium,55,O49163,HM1_MAIZE,MAIZE,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,O49163|HM1_MAIZE|MAIZE|sprot,
coverage,HD2C,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LZR5,HDT3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LZR5|HDT3_ARATH|ARATH|sprot; Q9M4U4|HDT3_MAIZE|MAIZE|sprot,
coverage,HDA19,C,bare_gene_symbol,ambiguous_but_useful,low,40,O22446,HDA19_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,11,multi_species_ambiguous,no_species_provided,no_species_provided,O22446|HDA19_ARATH|ARATH|sprot,
coverage,HDA6,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FML2,HDA6_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FML2|HDA6_ARATH|ARATH|sprot,
coverage,HDA9,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q8H0W2,HDA9_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,12,multi_species_ambiguous,no_species_provided,no_species_provided,Q8H0W2|HDA9_ARATH|ARATH|sprot,
coverage,HDAC,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A812RRD1,A0A812RRD1_SYMPI,SYMPI,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,A0A812RRD1|A0A812RRD1_SYMPI|SYMPI|trembl; A0A812Y652|A0A812Y652_9DINO|9DINO|trembl; Q3ZDJ5|Q3ZDJ5_PICAB|PICAB|trembl; B2KZI3|B2KZI3_PICAB|PICAB|trembl; A0A812WHS0|A0A812WHS0_9DINO|9DINO|trembl,
coverage,HDG11,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FX31,HDG11_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FX31|HDG11_ARATH|ARATH|sprot,
coverage,HDR,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A7J6F8C5,HDR_CANSA,CANSA,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,44,multi_species_ambiguous,no_species_provided,no_species_provided,A0A7J6F8C5|HDR_CANSA|CANSA|sprot; Q94B35|ISPH_ARATH|ARATH|sprot; A0A2Z5WA18|ISPH_BOTBR|BOTBR|sprot,
coverage,HDS,C,bare_gene_symbol,ambiguous_but_useful,low,40,F4K0E8,ISPG_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,41,multi_species_ambiguous,no_species_provided,no_species_provided,F4K0E8|ISPG_ARATH|ARATH|sprot,
coverage,HECT,C,bare_gene_symbol,ambiguous_but_useful,medium,55,G8FGN0,G8FGN0_ELAGV,ELAGV,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,G8FGN0|G8FGN0_ELAGV|ELAGV|trembl,
